price,displacement,cylinders,tank,height,length,width,doors,mileage,fuel,type
639993,1199,3,35,1587,3793,1665,5,24,Petrol,AMT
797802,1493,3,60,1870,3985,1850,5,17,Diesel,Manual
905642,1493,3,60,1870,3985,1850,5,17,Diesel,Manual
984818,1493,3,60,1870,3985,1850,5,17,Diesel,Manual
972359,1493,3,60,1870,3985,1850,5,16,Diesel,Automatic
1048603,1493,3,60,1870,3985,1850,5,16,Diesel,Automatic
955000,1498,4,50,1651,4384,1813,5,14,Petrol,Manual
1095000,1498,4,50,1651,4384,1813,5,14,Petrol,Manual
1109000,1461,4,50,1651,4384,1813,5,20,Diesel,Manual
1251000,1461,4,50,1651,4384,1813,5,20,Diesel,Manual
1369000,1461,4,50,1651,4384,1813,5,20,Diesel,Manual
1465000,1461,4,50,1651,4384,1813,5,20,Diesel,Manual
1465000,1461,4,50,1651,4384,1813,5,20,Diesel,Manual
989000,1461,4,50,1651,4384,1813,5,20,Diesel,Manual
3788000,2487,4,50,1455,4885,1840,4,23,Hybrid,Automatic
10205494,2993,6,85,1846,4988,2200,5,18,Diesel,Automatic
9689321,2993,6,85,1846,4988,2200,5,18,Diesel,Automatic
8433741,2995,6,89,1846,4988,2200,5,9,Petrol,Automatic
8077550,2995,6,89,1846,4988,2200,5,9,Petrol,Automatic
8877094,2993,6,85,1846,4988,2200,5,18,Diesel,Automatic
7693664,2995,6,89,1846,4988,2200,5,9,Petrol,Automatic
10861088,2993,6,85,1846,4988,2200,5,18,Diesel,Automatic
8937846,2995,6,89,1846,4988,2200,5,9,Petrol,Automatic
18221000,3456,6,82,1450,5235,1900,4,15,Hybrid,Automatic
18736000,3456,6,82,1450,5235,1900,4,15,Hybrid,Automatic
19371000,3456,6,82,1450,5235,1900,4,15,Hybrid,Automatic
95000000,6749,12,100,1638,5842,1990,4,23,Petrol,Automatic
75400000,6749,12,100,1640,6092,1990,4,23,Petrol,Automatic
535562,1172,4,45,1525,3989,1687,5,16,Petrol,Manual
631292,1172,4,45,1525,3989,1687,5,21,Diesel,Manual
692655,1248,4,45,1525,3989,1687,5,20,Diesel,Manual
747774,1248,4,45,1525,3989,1687,5,21,Diesel,Manual
940000,1496,4,42,1495,4425,1730,4,17,Petrol,Manual
1055000,1496,4,42,1495,4425,1730,4,17,Petrol,Manual
1174000,1498,4,42,1495,4425,1730,4,17,Petrol,Manual
1418000,1496,4,42,1495,4425,1730,4,18,Petrol,Automatic
1175000,1496,4,42,1495,4425,1730,4,18,Petrol,Automatic
1010000,1496,4,42,1495,4425,1730,4,18,Petrol,Automatic
1294000,1496,4,42,1495,4425,1730,4,18,Petrol,Automatic
1296000,1496,4,42,1495,4425,1730,4,17,Petrol,Manual
1197000,1498,4,42,1495,4425,1730,4,17,Petrol,Manual
876000,1496,4,42,1495,4425,1730,4,17,Petrol,Manual
974000,1496,4,42,1495,4425,1730,4,17,Petrol,Manual
935000,1496,4,42,1495,4425,1730,4,17,Petrol,Automatic
1083000,1496,4,42,1495,4425,1730,4,17,Petrol,Automatic
1317000,1498,4,42,1495,4425,1730,4,17,Petrol,Automatic
1599599,1395,4,50,1476,4670,1814,4,17,Petrol,Manual
1799599,1968,4,50,1476,4670,1814,4,21,Diesel,Manual
1899599,1395,4,50,1476,4670,1814,4,17,Petrol,Manual
2059599,1798,4,50,1476,4670,1814,4,15,Petrol,Automatic
2079599,1968,4,50,1476,4670,1814,4,21,Diesel,Manual
2299599,1968,4,50,1476,4670,1814,4,20,Diesel,Automatic
2359599,1798,4,50,1476,4670,1814,4,15,Petrol,Automatic
2359599,1968,4,50,1476,4670,1814,4,20,Diesel,Automatic
1549000,1395,4,50,1476,4670,1814,4,17,Petrol,Manual
1699000,1968,4,50,1476,4670,1814,4,21,Diesel,Manual
1999599,1798,4,50,1476,4670,1814,4,15,Petrol,Automatic
2199599,1968,4,50,1476,4670,1814,4,20,Diesel,Automatic
5275000,1991,4,66,1644,4658,1890,5,14,Petrol,Automatic
5775000,1950,4,50,1644,4658,1890,5,18,Diesel,Automatic
748370,1461,4,50,1540,4277,1740,4,21,Diesel,Manual
772617,1461,4,50,1540,4277,1740,4,21,Diesel,Manual
845154,1461,4,50,1540,4277,1740,4,21,Diesel,Manual
2903750,2477,4,70,1840,4695,1815,5,11,Diesel,Manual
2835500,2477,4,70,1840,4695,1815,5,11,Diesel,Automatic
2953240,2477,4,70,1840,4695,1815,5,11,Diesel,Manual
2992800,2477,4,70,1840,4695,1815,5,11,Diesel,Manual
2952500,2477,4,70,1840,4695,1815,5,11,Diesel,Automatic
34167064,3993,8,90,1488,5299,2207,4,4,Petrol,Automatic
39382083,5998,12,90,1488,5299,2207,4,4,Petrol,Automatic
991000,1497,4,40,1495,4440,1695,4,17,Petrol,Manual
1065900,1497,4,40,1495,4440,1695,4,18,Petrol,Manual
1182000,1497,4,40,1495,4440,1695,4,17,Petrol,Manual
1312000,1497,4,40,1495,4440,1695,4,18,Petrol,Automatic
1111000,1498,4,40,1495,4440,1695,4,26,Diesel,Manual
1191000,1498,4,40,1495,4440,1695,4,26,Diesel,Manual
1302000,1498,4,40,1495,4440,1695,4,25,Diesel,Manual
1421000,1498,4,40,1495,4440,1695,4,25,Diesel,Manual
1431000,1497,4,40,1495,4440,1695,4,23,Petrol,Automatic
1201000,1497,4,40,1495,4440,1695,4,18,Petrol,Automatic
6862560,3200,4,88,1900,4900,1875,5,12,Diesel,Automatic
